img_path,true_class,top_n预测正确,top-1-predicted-class,top-1-probs,top-2-predicted-class,top-2-probs,top-3-predicted-class,top-3-probs,class_云南省_prob,class_广西省_prob,class_未知_prob,class_浙江省_prob,class_贵州省_prob,class_陕西省_prob
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5460.png,贵州省,1,贵州省,0.99998,陕西省,2e-05,云南省,0.0,0.0,0.0,0.0,0.0,0.99998,2e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5463.png,贵州省,1,贵州省,0.99991,广西省,8e-05,陕西省,1e-05,0.0,8e-05,0.0,0.0,0.99991,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5472.png,贵州省,1,贵州省,0.99999,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.99999,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5477.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\548.png,广西省,1,广西省,0.99978,陕西省,0.00018,贵州省,3e-05,0.0,0.99978,0.0,0.0,3e-05,0.00018
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5490.png,贵州省,1,贵州省,0.99999,陕西省,1e-05,云南省,0.0,0.0,0.0,0.0,0.0,0.99999,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5493.png,贵州省,1,贵州省,0.99998,浙江省,1e-05,陕西省,1e-05,0.0,0.0,0.0,1e-05,0.99998,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5495.png,贵州省,1,贵州省,0.99999,陕西省,1e-05,云南省,0.0,0.0,0.0,0.0,0.0,0.99999,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5515.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5516.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5520.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5523.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5525.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5527.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5529.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5534.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5540.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5543.png,贵州省,1,贵州省,0.99966,浙江省,0.00028,云南省,4e-05,4e-05,3e-05,0.0,0.00028,0.99966,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5544.png,贵州省,1,贵州省,0.99993,云南省,4e-05,浙江省,2e-05,4e-05,0.0,0.0,2e-05,0.99993,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5551.png,贵州省,1,浙江省,0.88199,贵州省,0.1147,陕西省,0.00163,0.0016,8e-05,0.0,0.88199,0.1147,0.00163
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5575.png,贵州省,1,贵州省,0.99996,陕西省,3e-05,浙江省,1e-05,0.0,0.0,0.0,1e-05,0.99996,3e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5576.png,贵州省,1,贵州省,0.99999,浙江省,1e-05,云南省,0.0,0.0,0.0,0.0,1e-05,0.99999,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5580.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5586.png,贵州省,1,贵州省,0.93264,浙江省,0.06679,广西省,0.00026,0.00015,0.00026,0.0,0.06679,0.93264,0.00015
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5591.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5593.png,贵州省,1,贵州省,0.99778,陕西省,0.00222,云南省,0.0,0.0,0.0,0.0,0.0,0.99778,0.00222
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5594.png,贵州省,1,贵州省,0.99998,广西省,2e-05,云南省,0.0,0.0,2e-05,0.0,0.0,0.99998,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5595.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5612.png,贵州省,1,贵州省,0.99998,广西省,1e-05,浙江省,1e-05,0.0,1e-05,0.0,1e-05,0.99998,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5624.png,贵州省,1,贵州省,0.99999,云南省,1e-05,广西省,0.0,1e-05,0.0,0.0,0.0,0.99999,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5627.png,贵州省,1,贵州省,0.9978,广西省,0.00124,云南省,0.00054,0.00054,0.00124,0.0,8e-05,0.9978,0.00036
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5634.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5635.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5643.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5645.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5648.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\566.png,广西省,1,广西省,0.99902,陕西省,0.00092,贵州省,6e-05,0.0,0.99902,0.0,0.0,6e-05,0.00092
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\567.png,广西省,1,广西省,0.99846,贵州省,0.00145,陕西省,9e-05,0.0,0.99846,0.0,0.0,0.00145,9e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5671.png,陕西省,1,陕西省,0.99876,广西省,0.00123,云南省,0.0,0.0,0.00123,0.0,0.0,0.0,0.99876
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5674.png,陕西省,1,陕西省,0.99999,广西省,1e-05,云南省,0.0,0.0,1e-05,0.0,0.0,0.0,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5677.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5679.png,陕西省,1,陕西省,0.9998,广西省,0.0002,云南省,0.0,0.0,0.0002,0.0,0.0,0.0,0.9998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5688.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\570.png,广西省,1,贵州省,0.72236,广西省,0.27632,陕西省,0.00105,0.00021,0.27632,0.0,5e-05,0.72236,0.00105
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5700.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5707.png,陕西省,1,陕西省,0.99997,广西省,3e-05,云南省,0.0,0.0,3e-05,0.0,0.0,0.0,0.99997
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5715.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5716.png,陕西省,1,陕西省,0.99996,广西省,4e-05,云南省,0.0,0.0,4e-05,0.0,0.0,0.0,0.99996
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5717.png,陕西省,1,陕西省,0.99999,广西省,1e-05,云南省,0.0,0.0,1e-05,0.0,0.0,0.0,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5722.png,陕西省,1,陕西省,0.99991,广西省,9e-05,云南省,0.0,0.0,9e-05,0.0,0.0,0.0,0.99991
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5728.png,陕西省,1,陕西省,0.99999,广西省,1e-05,云南省,0.0,0.0,1e-05,0.0,0.0,0.0,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\573.png,广西省,1,广西省,0.99977,陕西省,0.00023,云南省,0.0,0.0,0.99977,0.0,0.0,0.0,0.00023
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5733.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5740.png,陕西省,1,陕西省,0.99975,广西省,0.00025,云南省,0.0,0.0,0.00025,0.0,0.0,0.0,0.99975
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5742.png,陕西省,1,陕西省,0.99737,广西省,0.00238,云南省,0.00016,0.00016,0.00238,0.0,5e-05,4e-05,0.99737
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5745.png,陕西省,1,陕西省,0.82964,广西省,0.16986,云南省,0.00048,0.00048,0.16986,0.0,2e-05,0.0,0.82964
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5750.png,陕西省,1,陕西省,0.99621,广西省,0.00379,云南省,0.0,0.0,0.00379,0.0,0.0,0.0,0.99621
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5766.png,陕西省,1,陕西省,0.99942,广西省,0.00058,云南省,0.0,0.0,0.00058,0.0,0.0,0.0,0.99942
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5772.png,陕西省,1,陕西省,0.9998,广西省,0.0002,云南省,0.0,0.0,0.0002,0.0,0.0,0.0,0.9998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5793.png,陕西省,1,陕西省,0.98912,广西省,0.01087,云南省,0.0,0.0,0.01087,0.0,0.0,0.0,0.98912
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\58.png,云南省,1,云南省,0.99984,贵州省,0.00014,广西省,1e-05,0.99984,1e-05,0.0,1e-05,0.00014,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\580.png,广西省,0,陕西省,0.96068,云南省,0.01827,贵州省,0.01552,0.01827,0.00551,0.0,2e-05,0.01552,0.96068
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5807.png,陕西省,1,陕西省,0.9563,广西省,0.0437,云南省,0.0,0.0,0.0437,0.0,0.0,0.0,0.9563
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5810.png,陕西省,1,陕西省,0.97867,广西省,0.02133,云南省,0.0,0.0,0.02133,0.0,0.0,0.0,0.97867
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5811.png,陕西省,1,陕西省,0.99985,广西省,0.00015,云南省,0.0,0.0,0.00015,0.0,0.0,0.0,0.99985
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5812.png,陕西省,1,陕西省,0.98872,广西省,0.01128,云南省,0.0,0.0,0.01128,0.0,0.0,0.0,0.98872
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5819.png,陕西省,1,陕西省,0.9988,广西省,0.00082,贵州省,0.00034,0.0,0.00082,0.0,4e-05,0.00034,0.9988
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5820.png,陕西省,1,陕西省,0.62166,广西省,0.37834,云南省,0.0,0.0,0.37834,0.0,0.0,0.0,0.62166
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5822.png,陕西省,1,陕西省,0.99977,广西省,0.00019,贵州省,5e-05,0.0,0.00019,0.0,0.0,5e-05,0.99977
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5829.png,陕西省,1,陕西省,0.99985,广西省,0.00015,云南省,0.0,0.0,0.00015,0.0,0.0,0.0,0.99985
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\583.png,广西省,1,广西省,0.99976,云南省,0.00024,未知,0.0,0.00024,0.99976,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5835.png,陕西省,1,陕西省,0.99999,广西省,1e-05,云南省,0.0,0.0,1e-05,0.0,0.0,0.0,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5852.png,陕西省,1,陕西省,0.9999,广西省,9e-05,浙江省,1e-05,0.0,9e-05,0.0,1e-05,0.0,0.9999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5855.png,陕西省,1,陕西省,0.99999,广西省,1e-05,云南省,0.0,0.0,1e-05,0.0,0.0,0.0,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5859.png,陕西省,1,陕西省,0.80591,广西省,0.19409,云南省,0.0,0.0,0.19409,0.0,0.0,0.0,0.80591
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5860.png,陕西省,1,陕西省,0.99907,广西省,0.00093,云南省,0.0,0.0,0.00093,0.0,0.0,0.0,0.99907
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5866.png,陕西省,1,陕西省,0.99947,广西省,0.00053,云南省,0.0,0.0,0.00053,0.0,0.0,0.0,0.99947
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5875.png,陕西省,1,陕西省,0.99976,广西省,0.00024,云南省,0.0,0.0,0.00024,0.0,0.0,0.0,0.99976
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5876.png,陕西省,1,陕西省,0.99136,广西省,0.00864,云南省,0.0,0.0,0.00864,0.0,0.0,0.0,0.99136
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5882.png,陕西省,1,陕西省,0.99991,广西省,9e-05,云南省,0.0,0.0,9e-05,0.0,0.0,0.0,0.99991
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5886.png,陕西省,1,陕西省,0.98238,广西省,0.01762,云南省,0.0,0.0,0.01762,0.0,0.0,0.0,0.98238
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5887.png,陕西省,1,广西省,0.99681,陕西省,0.00319,云南省,0.0,0.0,0.99681,0.0,0.0,0.0,0.00319
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5898.png,陕西省,1,陕西省,0.99748,广西省,0.00252,云南省,0.0,0.0,0.00252,0.0,0.0,0.0,0.99748
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\59.png,云南省,1,云南省,0.99963,浙江省,0.00036,广西省,1e-05,0.99963,1e-05,0.0,0.00036,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5902.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5904.png,陕西省,1,陕西省,0.99781,广西省,0.00219,云南省,0.0,0.0,0.00219,0.0,0.0,0.0,0.99781
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5907.png,陕西省,1,陕西省,0.99987,广西省,0.00013,云南省,0.0,0.0,0.00013,0.0,0.0,0.0,0.99987
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5912.png,云南省,1,云南省,0.99959,浙江省,0.00023,贵州省,0.00013,0.99959,4e-05,0.0,0.00023,0.00013,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5916.png,云南省,1,云南省,0.99917,贵州省,0.0008,浙江省,2e-05,0.99917,0.0,0.0,2e-05,0.0008,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5926.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\594.png,广西省,1,广西省,0.99997,贵州省,3e-05,云南省,0.0,0.0,0.99997,0.0,0.0,3e-05,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5941.png,云南省,1,云南省,0.9986,贵州省,0.00139,广西省,0.0,0.9986,0.0,0.0,0.0,0.00139,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5944.png,云南省,1,云南省,0.99729,贵州省,0.00263,浙江省,7e-05,0.99729,0.0,0.0,7e-05,0.00263,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5946.png,云南省,1,云南省,0.7634,贵州省,0.2362,陕西省,0.00027,0.7634,0.0,0.0,0.00013,0.2362,0.00027
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5948.png,云南省,1,云南省,0.90361,贵州省,0.09636,浙江省,3e-05,0.90361,0.0,0.0,3e-05,0.09636,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5967.png,云南省,1,云南省,0.97484,贵州省,0.02426,陕西省,0.00089,0.97484,0.0,0.0,0.0,0.02426,0.00089
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5971.png,云南省,1,云南省,0.99952,浙江省,0.00041,贵州省,7e-05,0.99952,0.0,0.0,0.00041,7e-05,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5972.png,云南省,1,云南省,0.99813,贵州省,0.00187,广西省,0.0,0.99813,0.0,0.0,0.0,0.00187,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5978.png,云南省,1,云南省,0.3552,陕西省,0.33609,贵州省,0.29753,0.3552,0.0,0.0,0.01118,0.29753,0.33609
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5987.png,云南省,1,云南省,0.99866,陕西省,0.00103,贵州省,0.00031,0.99866,0.0,0.0,0.0,0.00031,0.00103
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5992.png,云南省,1,云南省,0.99757,贵州省,0.00207,陕西省,0.00036,0.99757,0.0,0.0,0.0,0.00207,0.00036
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5996.png,云南省,1,云南省,0.99999,广西省,0.0,未知,0.0,0.99999,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5998.png,云南省,1,云南省,0.99946,陕西省,0.00036,贵州省,0.00019,0.99946,0.0,0.0,0.0,0.00019,0.00036
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5999.png,云南省,1,云南省,0.9999,陕西省,8e-05,贵州省,1e-05,0.9999,0.0,0.0,0.0,1e-05,8e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6.png,云南省,1,云南省,0.99987,广西省,9e-05,贵州省,4e-05,0.99987,9e-05,0.0,0.0,4e-05,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\600.png,广西省,1,广西省,0.99999,陕西省,1e-05,云南省,0.0,0.0,0.99999,0.0,0.0,0.0,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6009.png,云南省,1,云南省,0.99996,陕西省,2e-05,浙江省,1e-05,0.99996,0.0,0.0,1e-05,0.0,2e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6015.png,云南省,1,云南省,0.99793,贵州省,0.00207,广西省,0.0,0.99793,0.0,0.0,0.0,0.00207,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6019.png,云南省,1,云南省,0.99969,贵州省,0.00031,广西省,0.0,0.99969,0.0,0.0,0.0,0.00031,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6020.png,云南省,1,云南省,0.9978,贵州省,0.00218,广西省,2e-05,0.9978,2e-05,0.0,0.0,0.00218,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6023.png,云南省,1,云南省,0.96033,贵州省,0.03967,浙江省,1e-05,0.96033,0.0,0.0,1e-05,0.03967,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6026.png,云南省,1,云南省,0.88386,浙江省,0.11395,贵州省,0.00214,0.88386,0.0,0.0,0.11395,0.00214,6e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6030.png,云南省,1,云南省,0.99944,贵州省,0.00055,广西省,0.0,0.99944,0.0,0.0,0.0,0.00055,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\604.png,广西省,1,广西省,0.99936,陕西省,0.00061,贵州省,2e-05,0.0,0.99936,0.0,0.0,2e-05,0.00061
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6040.png,云南省,1,云南省,0.99945,贵州省,0.00038,陕西省,0.00012,0.99945,0.0,0.0,5e-05,0.00038,0.00012
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6052.png,云南省,1,云南省,0.98666,贵州省,0.01045,陕西省,0.00285,0.98666,0.0,0.0,4e-05,0.01045,0.00285
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\606.png,广西省,1,广西省,0.98779,贵州省,0.01218,陕西省,3e-05,0.0,0.98779,0.0,0.0,0.01218,3e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6062.png,云南省,1,云南省,0.997,贵州省,0.00286,陕西省,7e-05,0.997,3e-05,0.0,5e-05,0.00286,7e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6064.png,云南省,1,云南省,0.99911,浙江省,0.00075,贵州省,0.00014,0.99911,0.0,0.0,0.00075,0.00014,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6065.png,云南省,1,云南省,0.9885,贵州省,0.01055,浙江省,0.00095,0.9885,0.0,0.0,0.00095,0.01055,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6068.png,云南省,1,云南省,0.80879,贵州省,0.17781,浙江省,0.00927,0.80879,0.0019,0.0,0.00927,0.17781,0.00224
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6069.png,云南省,1,云南省,0.96541,贵州省,0.03293,浙江省,0.00159,0.96541,6e-05,0.0,0.00159,0.03293,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\607.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6071.png,云南省,1,云南省,0.99769,陕西省,0.00225,贵州省,6e-05,0.99769,0.0,0.0,0.0,6e-05,0.00225
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6078.png,云南省,1,云南省,0.99865,贵州省,0.00133,陕西省,2e-05,0.99865,0.0,0.0,0.0,0.00133,2e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6082.png,云南省,1,云南省,0.99585,贵州省,0.00296,陕西省,0.00119,0.99585,0.0,0.0,0.0,0.00296,0.00119
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\609.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6093.png,云南省,1,云南省,0.95464,贵州省,0.02896,陕西省,0.01638,0.95464,1e-05,0.0,1e-05,0.02896,0.01638
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\610.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6102.png,云南省,1,云南省,0.99185,陕西省,0.00773,贵州省,0.00036,0.99185,5e-05,0.0,0.0,0.00036,0.00773
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6110.png,云南省,1,云南省,0.99992,贵州省,7e-05,浙江省,1e-05,0.99992,0.0,0.0,1e-05,7e-05,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6111.png,云南省,1,云南省,0.99951,贵州省,0.00048,陕西省,1e-05,0.99951,0.0,0.0,0.0,0.00048,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6113.png,云南省,1,云南省,0.99268,陕西省,0.00718,贵州省,0.00014,0.99268,0.0,0.0,0.0,0.00014,0.00718
