img_path,true_class,top_n预测正确,top-1-predicted-class,top-1-probs,top-2-predicted-class,top-2-probs,top-3-predicted-class,top-3-probs,class_未知_prob,class_浙江省_prob,class_非浙江_prob
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\621.png,未知,1,未知,0.99999,非浙江,1e-05,浙江省,0.0,0.99999,0.0,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6211.png,非浙江,1,非浙江,0.99997,浙江省,3e-05,未知,0.0,0.0,3e-05,0.99997
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6212.png,非浙江,1,非浙江,0.99997,浙江省,3e-05,未知,0.0,0.0,3e-05,0.99997
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6215.png,非浙江,1,非浙江,0.95731,浙江省,0.04269,未知,0.0,0.0,0.04269,0.95731
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6220.png,非浙江,1,非浙江,0.99174,浙江省,0.00826,未知,0.0,0.0,0.00826,0.99174
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6231.png,非浙江,1,非浙江,0.99995,浙江省,5e-05,未知,0.0,0.0,5e-05,0.99995
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6236.png,非浙江,1,非浙江,0.99798,浙江省,0.00202,未知,0.0,0.0,0.00202,0.99798
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6240.png,非浙江,1,非浙江,0.91573,浙江省,0.08425,未知,2e-05,2e-05,0.08425,0.91573
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6243.png,非浙江,1,非浙江,0.99996,浙江省,4e-05,未知,0.0,0.0,4e-05,0.99996
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6246.png,非浙江,1,非浙江,0.99665,浙江省,0.00331,未知,4e-05,4e-05,0.00331,0.99665
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\625.png,未知,1,未知,0.99999,非浙江,1e-05,浙江省,0.0,0.99999,0.0,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6254.png,非浙江,1,非浙江,0.90017,浙江省,0.09982,未知,0.0,0.0,0.09982,0.90017
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6256.png,非浙江,1,非浙江,0.89538,浙江省,0.10462,未知,0.0,0.0,0.10462,0.89538
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6261.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6264.png,非浙江,1,非浙江,0.99998,浙江省,2e-05,未知,0.0,0.0,2e-05,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6268.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\627.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6279.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6290.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6294.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6296.png,非浙江,1,非浙江,0.99994,未知,4e-05,浙江省,2e-05,4e-05,2e-05,0.99994
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6297.png,非浙江,1,非浙江,0.99998,未知,1e-05,浙江省,1e-05,1e-05,1e-05,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\63.png,非浙江,1,非浙江,0.99998,浙江省,2e-05,未知,0.0,0.0,2e-05,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6304.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6306.png,非浙江,1,非浙江,0.99985,浙江省,0.00014,未知,0.0,0.0,0.00014,0.99985
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6309.png,非浙江,1,浙江省,0.52344,非浙江,0.47656,未知,0.0,0.0,0.52344,0.47656
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6311.png,非浙江,1,非浙江,0.95598,浙江省,0.04402,未知,1e-05,1e-05,0.04402,0.95598
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6312.png,非浙江,1,非浙江,0.99716,浙江省,0.00284,未知,0.0,0.0,0.00284,0.99716
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6315.png,非浙江,1,非浙江,0.993,浙江省,0.007,未知,0.0,0.0,0.007,0.993
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6316.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6323.png,非浙江,1,非浙江,0.97827,浙江省,0.02164,未知,9e-05,9e-05,0.02164,0.97827
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6325.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6326.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6329.png,非浙江,1,非浙江,0.99998,浙江省,2e-05,未知,0.0,0.0,2e-05,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6334.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\634.png,未知,1,未知,0.99957,浙江省,0.00026,非浙江,0.00018,0.99957,0.00026,0.00018
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6340.png,非浙江,1,非浙江,0.95149,浙江省,0.04851,未知,0.0,0.0,0.04851,0.95149
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6343.png,非浙江,1,非浙江,0.90416,浙江省,0.09584,未知,0.0,0.0,0.09584,0.90416
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6346.png,非浙江,1,非浙江,0.99778,浙江省,0.00222,未知,0.0,0.0,0.00222,0.99778
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\635.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6361.png,非浙江,1,非浙江,0.99999,未知,0.0,浙江省,0.0,0.0,0.0,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6364.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6365.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6382.png,非浙江,1,非浙江,0.99998,浙江省,2e-05,未知,0.0,0.0,2e-05,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6387.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\639.png,未知,1,未知,0.99999,非浙江,1e-05,浙江省,0.0,0.99999,0.0,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6390.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6396.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6400.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6406.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6409.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6412.png,非浙江,1,非浙江,0.99937,浙江省,0.00063,未知,0.0,0.0,0.00063,0.99937
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6415.png,非浙江,1,非浙江,0.99966,浙江省,0.00028,未知,6e-05,6e-05,0.00028,0.99966
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6419.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6422.png,非浙江,1,非浙江,0.99668,浙江省,0.00314,未知,0.00018,0.00018,0.00314,0.99668
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6425.png,非浙江,1,非浙江,0.99851,浙江省,0.00148,未知,0.0,0.0,0.00148,0.99851
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6432.png,非浙江,1,非浙江,0.92307,浙江省,0.07693,未知,0.0,0.0,0.07693,0.92307
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6436.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6437.png,非浙江,1,非浙江,0.99988,浙江省,0.00012,未知,0.0,0.0,0.00012,0.99988
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6439.png,非浙江,1,非浙江,0.99934,浙江省,0.00066,未知,0.0,0.0,0.00066,0.99934
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6442.png,非浙江,1,非浙江,0.99998,浙江省,2e-05,未知,0.0,0.0,2e-05,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6444.png,非浙江,1,非浙江,0.99573,浙江省,0.00427,未知,0.0,0.0,0.00427,0.99573
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6451.png,非浙江,1,非浙江,0.99935,浙江省,0.00065,未知,0.0,0.0,0.00065,0.99935
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6452.png,非浙江,1,非浙江,0.99943,浙江省,0.00056,未知,0.0,0.0,0.00056,0.99943
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6456.png,非浙江,1,非浙江,0.99565,浙江省,0.00435,未知,0.0,0.0,0.00435,0.99565
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6467.png,非浙江,1,非浙江,0.94697,浙江省,0.05303,未知,0.0,0.0,0.05303,0.94697
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6470.png,非浙江,1,非浙江,0.95176,浙江省,0.04824,未知,0.0,0.0,0.04824,0.95176
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6472.png,非浙江,1,非浙江,0.9671,浙江省,0.0329,未知,0.0,0.0,0.0329,0.9671
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6474.png,非浙江,1,非浙江,0.99824,浙江省,0.00176,未知,0.0,0.0,0.00176,0.99824
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6481.png,非浙江,1,非浙江,0.99438,浙江省,0.00562,未知,0.0,0.0,0.00562,0.99438
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6486.png,非浙江,1,非浙江,0.9984,浙江省,0.0016,未知,0.0,0.0,0.0016,0.9984
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6488.png,非浙江,1,非浙江,0.99833,浙江省,0.00167,未知,0.0,0.0,0.00167,0.99833
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6494.png,非浙江,1,非浙江,0.99067,浙江省,0.00932,未知,0.0,0.0,0.00932,0.99067
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6500.png,非浙江,1,非浙江,0.99812,浙江省,0.00188,未知,0.0,0.0,0.00188,0.99812
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\651.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6516.png,非浙江,1,非浙江,0.99878,浙江省,0.00122,未知,0.0,0.0,0.00122,0.99878
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6520.png,非浙江,1,非浙江,0.58932,浙江省,0.41068,未知,0.0,0.0,0.41068,0.58932
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6522.png,非浙江,1,非浙江,0.9593,浙江省,0.0407,未知,0.0,0.0,0.0407,0.9593
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6525.png,非浙江,1,非浙江,0.98114,浙江省,0.01886,未知,0.0,0.0,0.01886,0.98114
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6526.png,非浙江,1,非浙江,0.96825,浙江省,0.03175,未知,0.0,0.0,0.03175,0.96825
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\653.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6532.png,非浙江,1,非浙江,0.99998,浙江省,2e-05,未知,0.0,0.0,2e-05,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6533.png,非浙江,1,非浙江,0.99797,浙江省,0.00203,未知,0.0,0.0,0.00203,0.99797
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6534.png,非浙江,1,非浙江,0.99842,浙江省,0.00158,未知,0.0,0.0,0.00158,0.99842
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6536.png,非浙江,1,非浙江,0.95043,浙江省,0.04957,未知,0.0,0.0,0.04957,0.95043
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6537.png,非浙江,1,非浙江,0.87261,浙江省,0.12739,未知,0.0,0.0,0.12739,0.87261
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6538.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6543.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6545.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6552.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6554.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6556.png,非浙江,1,非浙江,0.99966,浙江省,0.00034,未知,0.0,0.0,0.00034,0.99966
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6557.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\657.png,未知,1,未知,0.99984,非浙江,0.0001,浙江省,5e-05,0.99984,5e-05,0.0001
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6570.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6576.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6580.png,非浙江,1,非浙江,0.99961,未知,0.00039,浙江省,0.0,0.00039,0.0,0.99961
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6585.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6590.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6594.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6596.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6604.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6606.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6612.png,非浙江,1,非浙江,0.85737,浙江省,0.14263,未知,0.0,0.0,0.14263,0.85737
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6622.png,非浙江,1,非浙江,0.99939,浙江省,0.00061,未知,0.0,0.0,0.00061,0.99939
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6625.png,非浙江,1,非浙江,0.99482,浙江省,0.00517,未知,1e-05,1e-05,0.00517,0.99482
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\664.png,未知,1,未知,0.99995,浙江省,3e-05,非浙江,2e-05,0.99995,3e-05,2e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6646.png,非浙江,1,非浙江,0.99988,浙江省,9e-05,未知,3e-05,3e-05,9e-05,0.99988
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6648.png,非浙江,1,非浙江,0.99999,未知,1e-05,浙江省,0.0,1e-05,0.0,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6649.png,非浙江,1,非浙江,0.99989,浙江省,0.00011,未知,0.0,0.0,0.00011,0.99989
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\665.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6650.png,非浙江,1,非浙江,0.99739,浙江省,0.00261,未知,0.0,0.0,0.00261,0.99739
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6652.png,非浙江,1,非浙江,0.99921,浙江省,0.00079,未知,0.0,0.0,0.00079,0.99921
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6657.png,非浙江,1,非浙江,0.99937,浙江省,0.00063,未知,0.0,0.0,0.00063,0.99937
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6662.png,非浙江,1,非浙江,0.99973,浙江省,0.00027,未知,0.0,0.0,0.00027,0.99973
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6665.png,非浙江,1,非浙江,0.99951,浙江省,0.00049,未知,0.0,0.0,0.00049,0.99951
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6666.png,非浙江,1,非浙江,0.98462,浙江省,0.01537,未知,0.0,0.0,0.01537,0.98462
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6671.png,非浙江,1,非浙江,0.71988,浙江省,0.28012,未知,0.0,0.0,0.28012,0.71988
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6674.png,非浙江,1,非浙江,0.99916,浙江省,0.00084,未知,0.0,0.0,0.00084,0.99916
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6678.png,非浙江,1,非浙江,0.99903,浙江省,0.00097,未知,0.0,0.0,0.00097,0.99903
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6684.png,非浙江,1,非浙江,0.99456,浙江省,0.00544,未知,0.0,0.0,0.00544,0.99456
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6692.png,非浙江,1,非浙江,0.99918,浙江省,0.00082,未知,0.0,0.0,0.00082,0.99918
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6693.png,非浙江,1,非浙江,0.99936,浙江省,0.00064,未知,0.0,0.0,0.00064,0.99936
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6694.png,非浙江,1,非浙江,0.99839,浙江省,0.00161,未知,0.0,0.0,0.00161,0.99839
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\670.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6704.png,非浙江,1,非浙江,0.99988,浙江省,0.00012,未知,0.0,0.0,0.00012,0.99988
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6705.png,非浙江,1,浙江省,0.76698,非浙江,0.2326,未知,0.00041,0.00041,0.76698,0.2326
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6706.png,非浙江,1,非浙江,0.99652,浙江省,0.00348,未知,0.0,0.0,0.00348,0.99652
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\671.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6712.png,非浙江,1,非浙江,0.99987,浙江省,0.00013,未知,0.0,0.0,0.00013,0.99987
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6720.png,非浙江,1,非浙江,0.92945,浙江省,0.07053,未知,2e-05,2e-05,0.07053,0.92945
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6721.png,非浙江,1,非浙江,0.9802,浙江省,0.0198,未知,0.0,0.0,0.0198,0.9802
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6728.png,非浙江,1,非浙江,0.9995,浙江省,0.0005,未知,0.0,0.0,0.0005,0.9995
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6729.png,非浙江,1,非浙江,0.99913,浙江省,0.00087,未知,0.0,0.0,0.00087,0.99913
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\673.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6737.png,非浙江,1,非浙江,0.99838,浙江省,0.00162,未知,0.0,0.0,0.00162,0.99838
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6739.png,非浙江,1,非浙江,0.98,浙江省,0.02,未知,0.0,0.0,0.02,0.98
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6742.png,非浙江,1,非浙江,0.99813,浙江省,0.00187,未知,0.0,0.0,0.00187,0.99813
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6743.png,非浙江,1,非浙江,0.93842,浙江省,0.06157,未知,0.0,0.0,0.06157,0.93842
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6746.png,非浙江,1,非浙江,0.99989,浙江省,0.00011,未知,0.0,0.0,0.00011,0.99989
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6747.png,非浙江,1,非浙江,0.99965,浙江省,0.00035,未知,0.0,0.0,0.00035,0.99965
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6751.png,非浙江,1,非浙江,0.99989,浙江省,0.00011,未知,0.0,0.0,0.00011,0.99989
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6757.png,非浙江,1,非浙江,0.88797,浙江省,0.11198,未知,5e-05,5e-05,0.11198,0.88797
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6759.png,非浙江,1,非浙江,0.99957,浙江省,0.00043,未知,0.0,0.0,0.00043,0.99957
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6761.png,非浙江,1,非浙江,0.93843,浙江省,0.06157,未知,0.0,0.0,0.06157,0.93843
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6762.png,非浙江,1,非浙江,0.99586,浙江省,0.00414,未知,0.0,0.0,0.00414,0.99586
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6763.png,非浙江,1,非浙江,0.73462,浙江省,0.26538,未知,0.0,0.0,0.26538,0.73462
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6764.png,非浙江,1,非浙江,0.99991,浙江省,9e-05,未知,0.0,0.0,9e-05,0.99991
